"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioI",73,"IMDS","Hausdorff",0.608466900995899,-0.0871294669009959,0.60998361719802,-0.104509354923046,0.0636666666666667,0.000333333333333331,0.608466900995899,-0.0871294669009959,0.60998361719802,-0.104509354923046,0.0636666666666667,0.000333333333333331,0,0,0,3.33066907387547e-16
"ScenarioI",74,"IMDS","Int-Euclidean",0.524107205623902,-0.0299765670767429,0.516226810348361,-0.0229473706996009,0.0346666666666667,-0.002,0.524106912712361,-0.0299771528998243,0.516226326762865,-0.0229483378705935,0.0346666666666667,-0.002,9.67170992585697e-07,0,5.80302595565296e-06,4.44089209850063e-16
"ScenarioI",74,"IMDS","Hausdorff",0.574141183362624,-0.0804792032806093,0.576483704780726,-0.100907238630099,0.059,-0.00666666666666667,0.574140925600469,-0.0804797188049209,0.576483279225489,-0.100908089740572,0.059,-0.00666666666666667,8.51110473515382e-07,0,5.80302595565296e-06,4.44089209850063e-16
"ScenarioI",74,"IMDS","Centers-Euclidean",0.504241359109549,-0.0013473930872876,0.499710376040687,0.00461160178407738,0.0273333333333333,0.00333333333333333,0.504241359109549,-0.0013473930872876,0.499710376040687,0.00461160178407738,0.0273333333333333,0.00333333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",75,"IMDS","Int-Euclidean",0.484630345635618,-0.0608693614528413,0.47899142411016,-0.0632088016244788,0.0353333333333333,-0.00633333333333333,0.484630345635618,-0.0608693614528413,0.47899142411016,-0.0632088016244788,0.0353333333333333,-0.00633333333333333,0,0,0,3.88578058618805e-16
"ScenarioI",75,"IMDS","Hausdorff",0.559898652606913,-0.0743350908025776,0.563567241335107,-0.0925808067526344,0.0433333333333333,-0.004,0.559898652606913,-0.0743350908025776,0.563567241335107,-0.0925808067526344,0.0433333333333333,-0.004,0,0,0,3.33066907387547e-16
"ScenarioI",75,"IMDS","Wasserstein",0.547377270064441,-0.0587826596367896,0.550244367265223,-0.0729090707282936,0.0436666666666667,-0.00233333333333333,0.547377270064441,-0.0587826596367896,0.550244367265223,-0.0729090707282936,0.0436666666666667,-0.00233333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",76,"IMDS","Hausdorff",0.581540714704159,-0.0904276508494435,0.59146964088634,-0.106286946123817,0.057,0.00266666666666667,0.581540820152314,-0.0904274399531342,0.591469814977119,-0.106286597942259,0.057,0.00266666666666667,3.48181557335847e-07,0,3.8686839703983e-06,3.88578058618805e-16
"ScenarioI",76,"IMDS","Wasserstein",0.568562390158172,-0.0775934387814879,0.580343086254919,-0.0922372123491463,0.052,0.00433333333333333,0.568562390158172,-0.0775934387814879,0.580343086254919,-0.0922372123491463,0.052,0.00433333333333333,0,0,0,2.22044604925031e-16
"ScenarioI",77,"IMDS","Int-Euclidean",0.53320093731693,-0.0594586994727593,0.526688791854517,-0.0668273490779561,0.029,-0.00166666666666667,0.53320093731693,-0.0594586994727593,0.526688791854517,-0.0668273490779561,0.029,-0.00166666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",77,"IMDS","Hausdorff",0.584235500878735,-0.0827393087287639,0.589483548344656,-0.112544193957392,0.054,-0.006,0.584235500878735,-0.0827393087287639,0.589483548344656,-0.112544193957392,0.054,-0.006,0,0,0,4.44089209850063e-16
"ScenarioI",78,"IMDS","Int-Euclidean",0.508561218512009,-0.10702050380785,0.500006077057737,-0.0966093456658382,0.0336666666666667,-0.00566666666666667,0.508561487990627,-0.107019964850615,0.500006204171639,-0.0966090914380344,0.0336666666666667,-0.00566666666666667,5.38957234924586e-07,0,1.17164616286747e-06,4.44089209850063e-16
"ScenarioI",78,"IMDS","Hausdorff",0.580437609841828,-0.0960972466315173,0.590885344488653,-0.119337127099932,0.0576666666666667,-0.002,0.580437609841828,-0.0960972466315173,0.590885344488653,-0.119337127099932,0.0576666666666667,-0.002,0,0,0,3.33066907387547e-16
"ScenarioI",78,"IMDS","Ichino-Yaguchi",0.562855887521968,-0.0819320445225542,0.571609737139811,-0.100729276097075,0.0576666666666667,0.000333333333333331,0.562855887521968,-0.0819320445225542,0.571609737139811,-0.100729276097075,0.0576666666666667,0.000333333333333331,0,0,0,3.33066907387547e-16
"ScenarioI",78,"IMDS","Wasserstein",0.558168717047452,-0.094647920328061,0.568603034337794,-0.114235576448496,0.055,-0.00533333333333334,0.558168717047452,-0.094647920328061,0.568603034337794,-0.114235576448496,0.055,-0.00533333333333334,0,0,0,3.33066907387547e-16
"ScenarioI",79,"IMDS","Int-Euclidean",0.545985354422964,-0.0161558289396603,0.537287311806563,-0.0137067887574202,0.0293333333333333,0.003,0.545985354422964,-0.0161558289396603,0.537287311806563,-0.0137067887574202,0.0293333333333333,0.003,0,0,0,3.33066907387547e-16
"ScenarioI",79,"IMDS","Hausdorff",0.603987111892209,-0.0986783831282951,0.604699789356299,-0.116714860950748,0.0596666666666667,-0.007,0.603987111892209,-0.0986783831282951,0.604699789356299,-0.116714860950748,0.0596666666666667,-0.007,0,0,0,4.44089209850063e-16
"ScenarioI",80,"IMDS","Int-Euclidean",0.556520210896309,-0.00505682483889869,0.550417281319184,-0.00553552027581877,0.0333333333333333,0.002,0.556519121265378,-0.00505900410076158,0.550415482381138,-0.00553911815191125,0.0333333333333333,0.002,3.59787609247823e-06,0,1.54747358817042e-05,3.33066907387547e-16
"ScenarioI",80,"IMDS","Hausdorff",0.589397188049209,-0.0590685413005272,0.59756383366931,-0.081487166638803,0.048,-0.007,0.589397188049209,-0.0590685413005272,0.59756383366931,-0.081487166638803,0.048,-0.007,0,0,0,1.11022302462516e-16
"ScenarioI",80,"IMDS","Wasserstein",0.575366139425893,-0.0477656707674282,0.584121381187726,-0.0736953131968333,0.046,-0.00666666666666667,0.575366139425893,-0.0477656707674282,0.584121381187726,-0.0736953131968333,0.046,-0.00666666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",80,"IMDS","Centers-Euclidean",0.512432923257176,0.0159847685998828,0.50889513379429,-0.00151554619907174,0.029,-0.00433333333333333,0.512432923257176,0.0159847685998828,0.50889513379429,-0.00151554619907174,0.029,-0.00433333333333333,0,0,0,2.22044604925031e-16
"ScenarioI",81,"IMDS","Int-Euclidean",0.453580550673697,-0.110814294083187,0.444882088806869,-0.0982520641040935,0.0326666666666667,0.00133333333333333,0.453580550673697,-0.110814294083187,0.444882088806869,-0.0982520641040935,0.0326666666666667,0.00133333333333333,0,0,0,4.9960036108132e-16
"ScenarioI",81,"IMDS","Hausdorff",0.55281136496778,-0.0705038078500293,0.56518664327648,-0.0928232473518321,0.0496666666666667,-0.00066666666666667,0.552811857059168,-0.0705028236672525,0.565187184892236,-0.0928221641203203,0.0496666666666667,-0.00066666666666667,1.08323151171152e-06,0,2.5791226469507e-06,4.44089209850063e-16
"ScenarioI",81,"IMDS","Wasserstein",0.541903339191564,-0.0604674868189807,0.551164769399569,-0.0710993049725024,0.044,-0.006,0.541903339191564,-0.0604674868189807,0.551164769399569,-0.0710993049725024,0.044,-0.006,0,0,0,4.44089209850063e-16
"ScenarioI",82,"IMDS","Int-Euclidean",0.496296426479203,-0.0768014059753954,0.485733712802105,-0.0710599549298317,0.0266666666666667,-0.00466666666666667,0.496296426479203,-0.0768014059753954,0.485733712802105,-0.0710599549298317,0.0266666666666667,-0.00466666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",83,"IMDS","Hausdorff",0.580719390743995,-0.0964780316344463,0.58795002274387,-0.112419160240737,0.0493333333333333,-0.00566666666666667,0.580719390743995,-0.0964780316344463,0.58795002274387,-0.112419160240737,0.0493333333333333,-0.00566666666666667,0,0,0,4.9960036108132e-16
"ScenarioI",84,"IMDS","Int-Euclidean",0.495719390743995,-0.0774469830111306,0.480982406238529,-0.0610428713126798,0.0276666666666667,0.00466666666666667,0.495719390743995,-0.0774469830111306,0.480982406238529,-0.0610428713126798,0.0276666666666667,0.00466666666666667,0,0,0,2.77555756156289e-16
"ScenarioI",84,"IMDS","Hausdorff",0.574152899824253,-0.106428822495606,0.581807305610528,-0.108369377339921,0.053,-0.00233333333333333,0.574152899824253,-0.106428822495606,0.581807305610528,-0.108369377339921,0.053,-0.00233333333333333,0,0,0,4.16333634234434e-16
"ScenarioI",84,"IMDS","Centers-Euclidean",0.507999414176919,-0.0060702987697715,0.505682347578841,-0.00353170317430124,0.0336666666666667,0.002,0.507999414176919,-0.0060702987697715,0.505682347578841,-0.00353170317430124,0.0336666666666667,0.002,0,0,0,3.33066907387547e-16
"ScenarioI",85,"IMDS","Int-Euclidean",0.543634446397188,-0.0726069127123607,0.536364682876145,-0.0782025894698414,0.0413333333333333,0.003,0.543633591095489,-0.0726086233157586,0.536364119767701,-0.0782037156867306,0.0413333333333333,0.003,1.71060339786144e-06,0,3.51493848871343e-06,4.44089209850063e-16
"ScenarioI",85,"IMDS","Hausdorff",0.56872934973638,-0.0739789103690686,0.57254733879831,-0.0981024765257622,0.0493333333333333,-0.00133333333333333,0.568729630931459,-0.0739783479789104,0.572547581972731,-0.0981019901769201,0.0493333333333333,-0.00133333333333333,5.6239015817916e-07,0,5.85823081433734e-06,3.33066907387547e-16
"ScenarioI",86,"IMDS","Int-Euclidean",0.513364967779731,-0.0930193321616872,0.50487922797648,-0.0822207612311197,0.0286666666666667,-0.00633333333333333,0.513364967779731,-0.0930193321616872,0.50487922797648,-0.0822207612311197,0.0286666666666667,-0.00633333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",86,"IMDS","Hausdorff",0.59109431751611,-0.094158172231986,0.597567641713195,-0.114395772203905,0.0593333333333333,-0.003,0.59109431751611,-0.094158172231986,0.597567641713195,-0.114395772203905,0.0593333333333333,-0.003,0,0,0,4.44089209850063e-16
"ScenarioI",87,"IMDS","Int-Euclidean",0.554276508494435,-0.0381581722319859,0.535899204970092,-0.027041651142037,0.033,-0.004,0.554276508494435,-0.0381581722319859,0.535899204970092,-0.027041651142037,0.033,-0.004,0,0,0,3.33066907387547e-16
"ScenarioI",87,"IMDS","Hausdorff",0.60071704745167,-0.06798359695372,0.6038612536409,-0.0814569924390256,0.057,0.004,0.60071704745167,-0.06798359695372,0.6038612536409,-0.0814569924390256,0.057,0.004,0,0,0,3.33066907387547e-16
"ScenarioI",87,"IMDS","Ichino-Yaguchi",0.592048037492677,-0.042282366725249,0.593885783707099,-0.0477794890051848,0.0636666666666667,-0.00366666666666667,0.592048037492677,-0.042282366725249,0.593885783707099,-0.0477794890051848,0.0636666666666667,-0.00366666666666667,0,0,0,2.22044604925031e-16
"ScenarioI",87,"IMDS","Centers-Euclidean",0.511472173403632,0.00451903925014641,0.510310057365521,-0.00462698133805189,0.0383333333333333,0.000333333333333331,0.511472173403632,0.00451903925014641,0.510310057365521,-0.00462698133805189,0.0383333333333333,0.000333333333333331,0,0,0,3.33066907387547e-16
"ScenarioI",88,"IMDS","Int-Euclidean",0.481080843585237,-0.0810111306385471,0.471721068499809,-0.0722082064305204,0.035,0.000666666666666666,0.481080843585237,-0.0810111306385471,0.471721068499809,-0.0722082064305204,0.035,0.000666666666666666,0,0,0,2.22044604925031e-16
"ScenarioI",88,"IMDS","Hausdorff",0.581271821909783,-0.101491505565319,0.584246992136593,-0.116855189785815,0.0546666666666667,-0.001,0.581271821909783,-0.101491505565319,0.584246992136593,-0.116855189785815,0.0546666666666667,-0.001,2.77555756156289e-17,0,2.5791226469507e-06,3.33066907387547e-16
"ScenarioI",89,"IMDS","Int-Euclidean",0.532550673696544,-0.0890310486233157,0.516074588380469,-0.0699082538526029,0.0426666666666667,0.00133333333333333,0.532549794961921,-0.08903280609256,0.516074477846641,-0.0699084749202583,0.0426666666666667,0.00133333333333333,1.7574692443012e-06,0,5.85823081433734e-06,3.33066907387547e-16
"ScenarioI",89,"IMDS","Hausdorff",0.554513181019332,-0.0890943175161102,0.556277761837367,-0.104069829438628,0.0496666666666667,-0.00233333333333333,0.554512934973638,-0.0890948096074986,0.556277558731458,-0.104070235650445,0.0496666666666667,-0.00233333333333333,4.92091388401561e-07,0,1.17164616286747e-06,2.22044604925031e-16
"ScenarioI",90,"IMDS","Int-Euclidean",0.520029291154071,-0.0778113649677799,0.505304984323386,-0.0623653241258655,0.036,-0.00133333333333333,0.520029291154071,-0.0778113649677799,0.505304984323386,-0.0623653241258655,0.036,-0.00133333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",90,"IMDS","Hausdorff",0.581135910954892,-0.0837973052138253,0.585535775117699,-0.112432172528567,0.0566666666666667,-0.00233333333333333,0.581135910954892,-0.0837973052138253,0.585535775117699,-0.112432172528567,0.0566666666666667,-0.00233333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",91,"IMDS","Int-Euclidean",0.49495489162273,-0.116859988283538,0.490229198800155,-0.112602316328472,0.03,-0.00266666666666667,0.49495489162273,-0.116859988283538,0.490229198800155,-0.112602316328472,0.03,-0.00266666666666667,0,0,0,4.30211422042248e-16
"ScenarioI",91,"IMDS","Hausdorff",0.589515524311658,-0.0978242530755713,0.594443584992761,-0.129326382290761,0.0583333333333333,-0.00366666666666667,0.589515805506737,-0.0978236906854131,0.594443717633354,-0.129326117009575,0.0583333333333333,-0.00366666666666667,5.62390158234671e-07,0,1.17164616297849e-06,3.88578058618805e-16
"ScenarioI",91,"IMDS","Centers-Euclidean",0.504224370240187,0.00278500292911543,0.497815972844295,0.000858497817647796,0.031,0.00333333333333333,0.504224370240187,0.00278500292911543,0.497815972844295,0.000858497817647796,0.031,0.00333333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",92,"IMDS","Int-Euclidean",0.518418277680141,-0.0932325717633276,0.502895555665066,-0.0687681557569011,0.0316666666666667,0.00666666666666667,0.518418277680141,-0.0932325717633276,0.502895555665066,-0.0687681557569011,0.0316666666666667,0.00666666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",92,"IMDS","Hausdorff",0.58685647334505,-0.101082601054482,0.58890902881755,-0.125941391280079,0.052,-0.008,0.58685647334505,-0.101082601054482,0.58890902881755,-0.125941391280079,0.052,-0.008,0,0,0,4.71844785465692e-16
"ScenarioI",92,"IMDS","Ichino-Yaguchi",0.568728763913298,-0.0828986526069129,0.573461397519099,-0.104823303232823,0.0513333333333333,-0.00966666666666667,0.568728763913298,-0.0828986526069129,0.573461397519099,-0.104823303232823,0.0513333333333333,-0.00966666666666667,0,0,0,2.22044604925031e-16
"ScenarioI",92,"IMDS","Centers-Euclidean",0.507446983011131,-0.00165436438195665,0.502075578886381,0.00822591671306777,0.0426666666666667,-0.00766666666666667,0.507446983011131,-0.00165436438195665,0.502075578886381,0.00822591671306777,0.0426666666666667,-0.00766666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",93,"IMDS","Int-Euclidean",0.540111306385472,-0.0209982425307558,0.532595823233689,-0.0150698550763352,0.0253333333333333,0.00666666666666667,0.540111306385472,-0.0209982425307558,0.532595823233689,-0.0150698550763352,0.0253333333333333,0.00666666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",93,"IMDS","Hausdorff",0.593087873462214,-0.0920691271236087,0.600038629270002,-0.106153953971565,0.0623333333333333,-0.003,0.593087615700059,-0.0920696426479203,0.600037778159529,-0.106155656192512,0.0623333333333333,-0.003,1.70222094700301e-06,0,3.86868397045381e-06,3.33066907387547e-16
"ScenarioI",94,"IMDS","Hausdorff",0.557564733450498,-0.0718558875219684,0.557865928761255,-0.0956178295976738,0.0433333333333333,-0.001,0.557564733450498,-0.0718558875219684,0.557865928761255,-0.0956178295976738,0.0433333333333333,-0.001,0,0,0,1.11022302462516e-16
"ScenarioI",95,"IMDS","Int-Euclidean",0.505399531341535,-0.0787521968365553,0.481049729015575,-0.0426614273632324,0.0253333333333333,-0.000666666666666668,0.505399226713533,-0.07875280609256,0.481049603283346,-0.0426616788276905,0.0253333333333333,-0.000666666666666668,6.09256004688308e-07,0,1.17164616286747e-06,1.11022302462516e-16
"ScenarioI",95,"IMDS","Hausdorff",0.589867603983597,-0.100166373755126,0.589891101151809,-0.115709368494144,0.0556666666666667,-0.006,0.589867603983597,-0.100166373755126,0.589891101151809,-0.115709368494144,0.0556666666666667,-0.006,0,0,0,4.44089209850063e-16
"ScenarioI",95,"IMDS","Ichino-Yaguchi",0.57600410076157,-0.0718769771528998,0.578543594771934,-0.0799803173027044,0.0523333333333333,-0.006,0.57600410076157,-0.0718769771528998,0.578543594771934,-0.0799803173027044,0.0523333333333333,-0.006,0,0,0,2.22044604925031e-16
"ScenarioI",95,"IMDS","Wasserstein",0.571602226127709,-0.0770509666080844,0.573661394663642,-0.0914512247224872,0.0483333333333333,-0.00566666666666667,0.571602226127709,-0.0770509666080844,0.573661394663642,-0.0914512247224872,0.0483333333333333,-0.00566666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",96,"IMDS","Int-Euclidean",0.546675454012888,-0.0396239015817222,0.530419872723368,-0.0290669808897759,0.03,0.005,0.546675454012888,-0.0396239015817222,0.530419872723368,-0.0290669808897759,0.03,0.005,0,0,0,2.22044604925031e-16
"ScenarioI",96,"IMDS","Hausdorff",0.598461042765085,-0.0906233157586409,0.602805138226389,-0.111773240466496,0.0596666666666667,-0.00333333333333333,0.598461042765085,-0.0906233157586409,0.602805138226389,-0.111773240466496,0.0596666666666667,-0.00333333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",96,"IMDS","Wasserstein",0.587648506151142,-0.0749338019917986,0.591921467097073,-0.0931350156888952,0.057,-0.00233333333333333,0.587648506151142,-0.0749338019917986,0.591921467097073,-0.0931350156888952,0.057,-0.00233333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",97,"IMDS","Int-Euclidean",0.52480726420621,-0.0492888107791447,0.508353733732913,-0.0316844173247651,0.0303333333333333,-0.004,0.52480726420621,-0.0492888107791447,0.508353733732913,-0.0316844173247651,0.0303333333333333,-0.004,0,0,0,3.33066907387547e-16
"ScenarioI",97,"IMDS","Hausdorff",0.597015817223199,-0.0581816051552432,0.598309474146061,-0.0725182783803663,0.0633333333333333,-0.004,0.597015817223199,-0.0581816051552432,0.598309474146061,-0.0725182783803663,0.0633333333333333,-0.004,0,0,0,4.44089209850063e-16
"ScenarioI",97,"IMDS","Wasserstein",0.577564147627416,-0.0471259519625074,0.57857324777401,-0.0618517701455193,0.056,0.000999999999999997,0.577564147627416,-0.0471259519625074,0.57857324777401,-0.0618517701455193,0.056,0.000999999999999997,0,0,0,4.44089209850063e-16
"ScenarioI",97,"IMDS","Centers-Euclidean",0.512612185120094,0.0250415934387815,0.502704808820231,0.0337058108400831,0.0323333333333333,-0.00366666666666667,0.512612185120094,0.0250415934387815,0.502704808820231,0.0337058108400831,0.0323333333333333,-0.00366666666666667,0,0,0,2.22044604925031e-16
"ScenarioI",98,"IMDS","Int-Euclidean",0.53487287639133,-0.0770521382542472,0.517091241683289,-0.0651361799785473,0.031,0.00266666666666667,0.534872642062097,-0.0770526069127123,0.517090983771024,-0.0651366958030766,0.031,0.00266666666666667,5.15824529354059e-07,0,1.28956132339209e-06,2.22044604925031e-16
"ScenarioI",98,"IMDS","Hausdorff",0.585753368482718,-0.102515524311658,0.584215961299651,-0.126497215238378,0.0543333333333333,-0.00233333333333333,0.585753579379028,-0.102515102519039,0.584216040055003,-0.126497057727673,0.0543333333333333,-0.00233333333333333,4.21792618596206e-07,0,3.5149384886024e-06,4.44089209850063e-16
"ScenarioI",98,"IMDS","Wasserstein",0.572387814879906,-0.0988049209138839,0.57239038613611,-0.111298037118795,0.049,-0.00233333333333333,0.572387814879906,-0.0988049209138839,0.57239038613611,-0.111298037118795,0.049,-0.00233333333333333,0,0,0,4.57966997657877e-16
"ScenarioI",98,"IMDS","Centers-Euclidean",0.502370826010545,-0.0122706502636204,0.496030313441696,-0.00555623308698106,0.0326666666666667,-0.00233333333333333,0.502370826010545,-0.0122706502636204,0.496030313441696,-0.00555623308698106,0.0326666666666667,-0.00233333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",99,"IMDS","Int-Euclidean",0.474370240187463,-0.0735489162272994,0.468661818376648,-0.066053586185605,0.0353333333333333,0.001,0.474370579964851,-0.073548236672525,0.46866200536304,-0.0660532122128212,0.0353333333333333,0.001,6.79554774465907e-07,0,1.17164616286747e-06,3.88578058618805e-16
"ScenarioI",99,"IMDS","Hausdorff",0.553536613942589,-0.0811212653778559,0.562731092843349,-0.0920951026912991,0.046,-0.00566666666666667,0.553536613942589,-0.0811212653778559,0.562731092843349,-0.0920951026912991,0.046,-0.00566666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",99,"IMDS","Centers-Euclidean",0.494226127709432,0.0102589338019918,0.488092153894406,0.0204937730307593,0.0296666666666667,0.005,0.494226127709432,0.0102589338019918,0.488092153894406,0.0204937730307593,0.0296666666666667,0.005,0,0,0,2.22044604925031e-16
"ScenarioI",100,"IMDS","Int-Euclidean",0.517865260691271,-0.0503690685413005,0.498067477984962,-0.0189379863776268,0.04,0.003,0.51786554188635,-0.0503685061511423,0.49806778747968,-0.0189373673881915,0.04,0.003,6.18989435281075e-07,0,1.28956132350311e-06,2.22044604925031e-16
"ScenarioI",100,"IMDS","Hausdorff",0.570069127123609,-0.0792267135325132,0.577986637074305,-0.112200705482155,0.059,-0.00233333333333334,0.570069408318688,-0.079226151142355,0.577986791821663,-0.112200395987438,0.059,-0.00233333333333334,5.62390158234671e-07,0,1.17164616297849e-06,4.9960036108132e-16
