"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.15,15,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.991,15,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.701,15,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.961,15,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.049,15,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"Int-UMAP","Hausdorff",0.001,0.602,0.001,0.744,0.001,0.892,15,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.781,0.001,0.611,0.001,0.309,15,"minP"
"Int-UMAP","Wasserstein",0.001,0.418,0.001,0.417,0.001,0.318,15,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.022,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.002,0.001,0.001,16,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.003,0.001,0.001,16,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Int-Euclidean",0.001,0.002,0.001,0.004,0.001,0.001,16,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"IMDS","Int-Euclidean",0.189,0.857,0.026,0.288,0.01,0.759,16,"raw"
"IMDS","Hausdorff",0.001,0.002,0.001,0.003,0.001,0.914,16,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,16,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.003,0.001,0.894,16,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.164,16,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.046,0.001,0.448,0.001,0.003,16,"raw"
"Int-UMAP","Hausdorff",0.001,0.556,0.001,0.388,0.001,0.029,16,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.183,0.001,0.944,0.001,0.003,16,"raw"
"Int-UMAP","Wasserstein",0.001,0.468,0.001,0.844,0.001,0.007,16,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.685,0.001,0.643,0.001,0.001,16,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.008,0.001,0.001,16,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.016,0.001,0.001,16,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Int-Euclidean",0.001,0.007,0.001,0.018,0.001,0.001,16,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"IMDS","Int-Euclidean",0.672,1,0.145,0.836,0.067,1,16,"minP"
"IMDS","Hausdorff",0.001,0.009,0.001,0.013,0.001,1,16,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,16,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.013,0.001,1,16,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.668,16,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.202,0.001,0.887,0.001,0.013,16,"minP"
"Int-UMAP","Hausdorff",0.001,0.957,0.001,0.839,0.001,0.136,16,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.542,0.001,1,0.001,0.013,16,"minP"
"Int-UMAP","Wasserstein",0.001,0.921,0.001,1,0.001,0.036,16,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.989,0.001,0.972,0.001,0.001,16,"minP"
"C-PCA","Int-Euclidean",0.001,0.002,0.001,0.005,0.001,0.001,17,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Int-Euclidean",0.001,0.005,0.001,0.004,0.001,0.001,17,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Int-Euclidean",0.001,0.005,0.001,0.003,0.001,0.001,17,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"IMDS","Int-Euclidean",0.335,0.749,0.11,0.4,0.002,0.124,17,"raw"
"IMDS","Hausdorff",0.001,0.002,0.001,0.004,0.001,0.216,17,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.005,0.001,0.019,0.001,0.605,17,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.377,17,"raw"
"IMDS","Centers-Euclidean",0.001,0.01,0.001,0.005,0.001,1,17,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.658,0.001,0.153,0.001,0.001,17,"raw"
"Int-UMAP","Hausdorff",0.001,0.636,0.001,0.819,0.001,0.221,17,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.121,0.001,0.77,0.001,0.001,17,"raw"
"Int-UMAP","Wasserstein",0.001,0.383,0.001,0.923,0.001,0.002,17,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.501,0.001,0.228,0.001,0.001,17,"raw"
"C-PCA","Int-Euclidean",0.001,0.007,0.001,0.027,0.001,0.001,17,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Int-Euclidean",0.001,0.023,0.001,0.016,0.001,0.001,17,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Int-Euclidean",0.001,0.025,0.001,0.011,0.001,0.001,17,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"IMDS","Int-Euclidean",0.861,1,0.469,0.928,0.01,0.582,17,"minP"
"IMDS","Hausdorff",0.001,0.009,0.001,0.025,0.001,0.784,17,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.028,0.001,0.11,0.001,0.998,17,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.947,17,"minP"
"IMDS","Centers-Euclidean",0.001,0.06,0.001,0.033,0.001,1,17,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.987,0.001,0.461,0.001,0.001,17,"minP"
"Int-UMAP","Hausdorff",0.001,0.981,0.001,1,0.001,0.689,17,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.397,0.001,0.994,0.001,0.001,17,"minP"
"Int-UMAP","Wasserstein",0.001,0.817,0.001,1,0.001,0.005,17,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.914,0.001,0.617,0.001,0.001,17,"minP"
"C-PCA","Int-Euclidean",0.001,0.003,0.001,0.005,0.001,0.001,18,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Int-Euclidean",0.001,0.002,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"IMDS","Int-Euclidean",0.005,0.002,0.002,0.001,0.001,0.067,18,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.766,18,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.387,18,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.11,18,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.299,18,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.018,0.001,0.001,0.001,0.001,18,"raw"
"Int-UMAP","Hausdorff",0.001,0.004,0.001,0.021,0.001,0.44,18,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.101,0.001,0.039,0.001,0.222,18,"raw"
"Int-UMAP","Wasserstein",0.001,0.028,0.001,0.008,0.001,0.001,18,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.002,0.001,0.001,18,"raw"
"C-PCA","Int-Euclidean",0.001,0.012,0.001,0.027,0.001,0.001,18,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Int-Euclidean",0.001,0.008,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"IMDS","Int-Euclidean",0.029,0.008,0.009,0.001,0.001,0.365,18,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,1,18,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.952,18,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.519,18,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.896,18,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.068,0.001,0.001,0.001,0.001,18,"minP"
"Int-UMAP","Hausdorff",0.001,0.017,0.001,0.088,0.001,0.944,18,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.336,0.001,0.154,0.001,0.718,18,"minP"
"Int-UMAP","Wasserstein",0.001,0.104,0.001,0.034,0.001,0.001,18,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.006,0.001,0.001,18,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"IMDS","Int-Euclidean",0.005,0.066,0.003,0.024,0.001,0.472,19,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.508,19,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.179,19,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.026,19,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"Int-UMAP","Hausdorff",0.001,0.014,0.001,0.285,0.001,0.048,19,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.005,0.001,0.144,0.001,0.82,19,"raw"
"Int-UMAP","Wasserstein",0.001,0.002,0.001,0.083,0.001,0.513,19,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"IMDS","Int-Euclidean",0.027,0.304,0.016,0.135,0.001,0.978,19,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.984,19,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.703,19,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.166,19,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"Int-UMAP","Hausdorff",0.001,0.072,0.001,0.731,0.001,0.26,19,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.024,0.001,0.492,0.001,1,19,"minP"
"Int-UMAP","Wasserstein",0.001,0.008,0.001,0.321,0.001,0.979,19,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"C-PCA","Int-Euclidean",0.001,0.012,0.001,0.011,0.001,0.001,20,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Int-Euclidean",0.001,0.013,0.001,0.01,0.001,0.001,20,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Int-Euclidean",0.001,0.014,0.001,0.008,0.001,0.001,20,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"IMDS","Int-Euclidean",0.013,0.005,0.005,0.001,0.005,0.224,20,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.529,20,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.632,20,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.725,20,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.008,0.967,20,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.044,20,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.01,0.001,0.351,20,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.003,0.001,0.004,0.001,0.001,20,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Int-Euclidean",0.001,0.054,0.001,0.054,0.001,0.001,20,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Int-Euclidean",0.001,0.064,0.001,0.052,0.001,0.001,20,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
